Dloss,Gloss
1.400363802909851,0.8192008137702942
0.22321626543998718,2.747748374938965
0.17783918976783752,2.5773823261260986
0.3182077407836914,1.8292384147644043
0.12615635991096497,2.7853310108184814
0.2404424250125885,2.955061435699463
0.2976311147212982,2.659738063812256
0.2248668223619461,2.988055467605591
0.2683643102645874,2.7820611000061035
0.24294450879096985,2.780238628387451
0.3132480978965759,2.9785122871398926
0.23203995823860168,2.875145196914673
0.2298031747341156,2.793625831604004
0.4352732002735138,2.6706621646881104
0.47096943855285645,2.5180506706237793
0.3699811100959778,2.4326820373535156
0.4043457508087158,2.577925682067871
0.43081849813461304,2.8626837730407715
0.4176746904850006,2.8247268199920654
0.3944581151008606,2.6980037689208984
0.48990514874458313,2.6228253841400146
0.47483155131340027,2.6312382221221924
0.4726017415523529,2.300997495651245
0.5380215048789978,2.4091720581054688
0.4881070554256439,2.646450996398926
0.34733903408050537,2.614912986755371
0.38646093010902405,2.6248888969421387
0.41186144948005676,2.9732744693756104
0.3564533293247223,2.678767204284668
0.45950573682785034,2.7347638607025146
0.4086494445800781,2.7540500164031982
0.4378960132598877,2.573133945465088
0.4327029287815094,2.5753586292266846
0.3564411997795105,2.7672266960144043
0.3521421551704407,2.8869876861572266
0.42849311232566833,2.3591089248657227
0.41327232122421265,3.0509307384490967
0.35762983560562134,2.520163059234619
0.27711156010627747,2.828141212463379
0.3332504332065582,3.1109182834625244
0.3544069528579712,2.7776272296905518
0.39193180203437805,2.7641220092773438
0.36700713634490967,3.000551223754883
0.3351607322692871,2.8167614936828613
0.3797801733016968,2.6364450454711914
0.251199871301651,2.6930325031280518
0.24626225233078003,2.7378733158111572
0.3062512278556824,3.0317795276641846
0.43268489837646484,3.067552089691162
0.35140830278396606,2.9490773677825928
0.5199048519134521,2.805128574371338
0.3157760202884674,2.886171579360962
0.4593953490257263,3.1512389183044434
0.4837677776813507,2.753835439682007
0.5632598400115967,3.1298208236694336
0.3690071105957031,2.891993761062622
0.5484731197357178,2.8755345344543457
