Dloss,Gloss
-0.32487478852272034,-0.004633662756532431
0.018064124509692192,-0.022312097251415253
0.007823381572961807,-0.03659653663635254
0.008304284885525703,0.009508469142019749
0.007067840080708265,0.0052173263393342495
0.0038235457614064217,0.003475264646112919
0.004108922090381384,0.0023342364002019167
0.0030881762504577637,0.0032572748605161905
-0.00017173122614622116,0.003581751137971878
0.0005881572142243385,-0.014883551746606827
0.0020467163994908333,0.009859585203230381
0.0010727210901677608,0.00807178020477295
0.000428641214966774,-0.021325107663869858
-0.0006174277514219284,0.008383085951209068
-0.0011818557977676392,0.0047600409016013145
-0.0005173220415599644,0.0016683193389326334
-7.905298843979836e-05,-0.005964445881545544
0.00012157997116446495,-0.003088107332587242
1.1403113603591919e-05,-0.005040548741817474
5.550653440877795e-05,-0.003844344988465309
9.729107841849327e-05,0.010016333311796188
0.00022708624601364136,-0.002832575235515833
0.00014439783990383148,0.004477477632462978
0.0004916293546557426,0.002105534775182605
0.00010116875637322664,-0.002098832977935672
0.00044189346954226494,0.0047545968554914
0.00013782898895442486,-0.0029989443719387054
-4.431838169693947e-05,0.003760383464396
0.000371566042304039,-0.003920414950698614
0.00044815288856625557,-0.009156274609267712
-0.00016766274347901344,0.0010965201072394848
0.00024271162692457438,-0.002132945228368044
0.00021114468108862638,0.0012666676193475723
0.0001709650969132781,-0.0015232291771098971
0.0002537425607442856,-0.0020394178573042154
-0.0001349501544609666,-0.0004801541508641094
0.00011137372348457575,-0.0010519959032535553
0.00011405290570110083,-0.0004330537049099803
4.905136302113533e-05,-0.001027085818350315
-0.00022163614630699158,-0.0005942967254668474
-3.3754738979041576e-05,-8.017627260414883e-05
1.2400851119309664e-05,-0.00037749423063360155
-2.993794623762369e-06,0.0011024674167856574
0.00019411067478358746,0.0037791067734360695
-0.00010488496627658606,0.0012205803068354726
0.00018971040844917297,0.0030625886283814907
-0.00011335033923387527,0.0015439033741131425
-1.712230732664466e-05,0.0009879227727651596
0.0004601085092872381,0.002497829496860504
1.096658525057137e-05,0.0005760450148954988
0.00015958992298692465,-0.0012918838765472174
-1.859973417595029e-05,-0.0001397724699927494
-3.3370277378708124e-05,0.0011150686768814921
0.00010590159217827022,-0.0008680295431986451
1.3359211152419448e-05,-0.00044044869719073176
-7.267924956977367e-05,-0.0004487551050260663
7.624039426445961e-06,0.0011404711985960603
0.00014220736920833588,-0.002475363202393055
-7.361918687820435e-05,-0.0004844820068683475
0.00016935775056481361,0.0030497941188514233
-2.4715496692806482e-05,-0.0007058156188577414
4.3876294512301683e-05,-0.00034461813629604876
1.1873124094563536e-05,-3.568027022993192e-05
-0.00011210894444957376,-0.00011944780999328941
-3.7571415305137634e-05,0.0007883221260271966
7.107452256605029e-05,0.0009140894981101155
1.372076803818345e-05,-0.0011147443437948823
-0.00046437373384833336,-0.0017054490745067596
1.8371909391134977e-05,4.36087284469977e-05
0.000189015525393188,-0.0017061543185263872
2.0489096641540527e-05,0.0022417102009058
-0.00021898478735238314,-0.00033256420283578336
1.5520454326178879e-06,9.897301788441837e-05
2.431543543934822e-05,5.361009971238673e-05
-7.439986802637577e-06,0.0004421936464495957
4.340209125075489e-05,0.00017342383216600865
6.603565998375416e-05,-0.00032216927502304316
-0.00023908726871013641,-0.0008797043701633811
0.00010943238157778978,0.0006371773197315633
0.00010989821748808026,0.0006516601424664259
-4.326202906668186e-05,-0.00099174992647022
2.724205842241645e-06,-0.00036781103699468076
0.0001939890207722783,-0.0008211710955947638
-0.00011626561899902299,0.0009160068002529442
4.241790156811476e-05,-0.0012451475486159325
-6.333844066830352e-05,4.977787102689035e-05
-6.689713336527348e-05,-0.0016579758375883102
4.496000474318862e-05,0.00029371294658631086
7.324273610720411e-06,-4.686788088292815e-05
-0.0001073103048838675,-0.0004460330819711089
-9.922077879309654e-06,-0.00028681906405836344
-0.00020794919691979885,-5.489810791914351e-05
-0.00037420145235955715,0.0015351000474765897
0.00020317570306360722,0.0022260264959186316
4.2520754504948854e-05,-0.00038354838034138083
-2.763961674645543e-06,0.00041886488907039165
-8.602510206401348e-05,0.0010306502226740122
0.00021484540775418282,-0.003591076470911503
-6.733414193149656e-05,-0.00026804296066984534
1.2453385352273472e-05,-1.1258143786108121e-05
