Dloss,Gloss
-0.30667224526405334,0.01599699631333351
0.17172634601593018,-0.10227513313293457
0.3783619999885559,-0.32877570390701294
0.21709918975830078,-0.3603236973285675
0.21081724762916565,0.17019617557525635
0.30804669857025146,-0.18370284140110016
0.19634655117988586,0.3313034772872925
0.42313334345817566,0.3135676681995392
0.37177085876464844,0.02279660850763321
0.27505505084991455,0.41489845514297485
-0.1255790889263153,-0.18140630424022675
0.36545300483703613,-0.05968055874109268
0.3052275776863098,-0.048942986875772476
-0.11146073788404465,-0.23390042781829834
-0.3374785780906677,-0.49445071816444397
0.250764399766922,-0.20433706045150757
-0.43102583289146423,-0.7618410587310791
0.3222159743309021,0.04213433340191841
0.21669231355190277,-0.18067361414432526
-0.3523833453655243,-0.43013522028923035
0.1706070750951767,-0.20560821890830994
0.20533668994903564,0.12167820334434509
-0.19009150564670563,-0.13911627233028412
-0.15138503909111023,-0.6610559225082397
-0.1549735963344574,-0.43004775047302246
0.2106296569108963,0.1320924013853073
0.17603635787963867,-0.20947562158107758
0.17490734159946442,0.14380326867103577
0.1835482269525528,-0.10903334617614746
0.1683557778596878,-0.3151041865348816
0.197304368019104,0.07901059836149216
0.304202139377594,0.15602290630340576
0.192636176943779,-0.27774691581726074
0.1816071718931198,0.28828108310699463
0.18233060836791992,0.006054513156414032
0.05576154589653015,-0.09471774846315384
0.1886076033115387,0.07055716216564178
0.1690976619720459,0.1874472200870514
0.18857842683792114,-0.13120949268341064
0.10179361701011658,-0.019644562155008316
0.2115393877029419,0.0819174200296402
0.25106847286224365,0.06300391256809235
0.12688104808330536,0.13181966543197632
0.15226058661937714,0.29378461837768555
-0.22895127534866333,0.05769160017371178
0.17438586056232452,0.30911341309547424
0.13353878259658813,0.43995988368988037
0.155671626329422,0.18096879124641418
0.2206484079360962,0.2527088522911072
0.2123371958732605,-0.2092636525630951
0.17520581185817719,0.044625118374824524
0.11957529187202454,0.34471702575683594
0.1823766678571701,0.1654718965291977
0.1667829006910324,0.23901015520095825
0.188487708568573,0.17362439632415771
0.15821735560894012,0.09922266006469727
0.04460056871175766,-0.06053093075752258
0.1653641313314438,0.24992036819458008
0.18400104343891144,0.14782670140266418
0.1789976954460144,0.22711527347564697
0.14738649129867554,0.3195251524448395
0.1839122176170349,0.382377564907074
0.1461992859840393,0.18401217460632324
0.1616363525390625,0.0362129732966423
0.17114773392677307,0.45274847745895386
0.1545988917350769,0.29486382007598877
0.05167442560195923,0.28021755814552307
0.18232977390289307,0.46731072664260864
0.1532886028289795,0.3482205867767334
0.14406262338161469,-0.029905177652835846
0.17970216274261475,0.6411621570587158
0.1710788607597351,0.2244115173816681
0.14356958866119385,0.3085726499557495
0.15364158153533936,0.2265370786190033
0.14333704113960266,0.015194577164947987
0.24257588386535645,0.26170212030410767
0.11761888861656189,0.4737049341201782
0.13580778241157532,0.15093475580215454
0.13435758650302887,0.21717193722724915
0.15922363102436066,0.3237767517566681
0.17352908849716187,0.24903586506843567
0.09948641061782837,0.39948004484176636
0.1449262946844101,0.2955479025840759
0.148433119058609,0.2152583748102188
0.13306161761283875,0.2896019220352173
0.1678926646709442,0.20828522741794586
0.14305640757083893,0.3831607699394226
0.1884259730577469,0.30293160676956177
0.1894513964653015,0.3824625611305237
0.16321223974227905,0.5474836826324463
0.1386418640613556,0.22763556241989136
0.09529855847358704,0.4877172112464905
0.15073364973068237,0.237396240234375
0.15656284987926483,0.4895535111427307
0.14886540174484253,0.342531681060791
0.16841423511505127,0.07825686037540436
0.17589370906352997,0.37828025221824646
0.11340028047561646,0.3597332537174225
0.20724397897720337,-0.08860325813293457
0.13131548464298248,0.20431092381477356
0.0952284187078476,0.39426928758621216
0.18836042284965515,0.26841992139816284
0.1694338023662567,0.2838008999824524
0.19486822187900543,0.40108269453048706
0.11543615162372589,0.2266862541437149
0.15306781232357025,0.27950575947761536
0.15268701314926147,0.545501708984375
0.11552149057388306,0.4075705409049988
0.11353885382413864,0.21141454577445984
0.14286577701568604,0.4745899438858032
0.14022469520568848,0.45806077122688293
0.1603388488292694,0.31725943088531494
0.13416706025600433,0.45837509632110596
0.14126089215278625,0.5209459662437439
0.15520165860652924,0.1775358021259308
0.10248550772666931,0.4746311604976654
0.12476132810115814,0.2826487421989441
0.18831682205200195,0.6079306602478027
0.12205767631530762,0.37489214539527893
0.1697138398885727,0.3697882294654846
0.21438303589820862,0.6205253601074219
0.13199913501739502,0.5326859951019287
0.12110958993434906,0.38201892375946045
0.15267813205718994,0.29909539222717285
0.15262292325496674,0.18924926221370697
0.1755189299583435,0.18784484267234802
0.12057819962501526,0.33687734603881836
0.1638636589050293,0.4603952169418335
0.15797969698905945,0.3670251667499542
0.15423685312271118,0.3768696188926697
0.1417163908481598,0.5052096843719482
0.1753859519958496,0.40430909395217896
0.21137486398220062,0.42523300647735596
0.15386036038398743,0.27913910150527954
0.1664220690727234,0.38031238317489624
0.15953466296195984,0.14991557598114014
0.15178759396076202,0.3861693739891052
0.14514660835266113,0.3573073744773865
0.15689456462860107,0.3996043801307678
0.11237579584121704,0.5511367917060852
0.10822813212871552,0.2653650641441345
0.12860819697380066,0.5315507650375366
0.15223392844200134,0.4123650789260864
0.1949445903301239,0.5796427726745605
0.21084891259670258,0.32340553402900696
0.15172961354255676,0.3250296711921692
0.15793940424919128,0.3445545434951782
0.1714206337928772,0.5355322360992432
0.14872829616069794,0.2720763385295868
0.233402818441391,0.5297632813453674
0.15497051179409027,0.3282577395439148
0.1579219400882721,0.4255062937736511
0.13307428359985352,0.4582885503768921
0.16885872185230255,0.3218376636505127
0.15960398316383362,0.49543115496635437
0.15762025117874146,0.6372073888778687
0.19067615270614624,0.5035529136657715
0.12371242046356201,0.527431845664978
0.13241511583328247,0.4554707109928131
0.1359797716140747,0.24103409051895142
